Wall time,Step,Value
1566499893.0096595,817,5.257946014404297
1566500935.4961634,818,5.667673587799072
1566502091.2498407,819,5.554365158081055
1566503215.7842097,820,5.237450122833252
1566504241.7167988,821,5.1150288581848145
1566505358.079764,822,5.362767219543457
1566506464.2414103,823,5.337845325469971
1566507592.6479642,824,5.45425271987915
1566509642.5598266,826,4.780996322631836
1566510730.342491,827,5.191555976867676
1566511819.9448466,828,5.601658344268799
1566512941.218973,829,5.469305992126465
1566514106.1322327,830,5.1821208000183105
1566515211.8738265,831,5.093286991119385
1566516228.3651128,832,5.256229400634766
1566517346.487621,833,5.296056270599365
1566518417.2038925,834,5.400962829589844
1566519455.2559593,835,5.177504539489746
1566520598.2957618,836,4.744785308837891
1566521735.1324325,837,5.13193941116333
1566522868.0225246,838,5.540590763092041
1566523895.244668,839,5.4238176345825195
1566526196.4226618,841,5.067533016204834
1566527343.2354627,842,5.190575122833252
1566528525.9082425,843,5.247320175170898
1566529577.7265348,844,5.330799579620361
1566530679.7016895,845,5.098848819732666
1566532930.738556,847,5.0489115715026855
1566534050.3633902,848,5.452155113220215
1566535119.7710426,849,5.321639537811279
1566536259.9311154,850,5.03059196472168
1566537379.4775786,851,5.007856369018555
1566538503.0932074,852,5.122622966766357
1566540749.5711112,854,5.257469177246094
1566541839.4658103,855,5.043398380279541
1566542939.0649762,856,4.658519268035889
1566544066.6428797,857,4.990691661834717
1566546389.443811,859,5.260103702545166
1566547504.2837374,860,4.968964576721191
1566548537.0760698,861,4.935117244720459
1566549589.0069594,862,5.091999053955078
1566550740.3883228,863,5.146153450012207
1566551901.1648083,864,5.203136444091797
1566553018.0193205,865,4.953788757324219
1566554060.5535543,866,4.635066986083984
1566555207.7903962,867,4.957324504852295
1566556266.4867146,868,5.295905113220215
1566557287.7035298,869,5.225826740264893
1566558421.2016468,870,4.898937225341797
1566559542.6734438,871,4.84641170501709
1566560616.4378085,872,4.9922194480896
1566561719.550115,873,5.10654878616333
1566562797.7254813,874,5.154472351074219
1566563949.9961169,875,4.938352108001709
1566566190.1770666,877,4.956976890563965
1566567312.788523,878,5.2620344161987305
1566568438.1961262,879,5.139252185821533
1566569530.4369512,880,4.961214542388916
1566570628.147363,881,4.841980457305908
1566573976.49361,884,5.214929103851318
1566575075.458913,885,4.9999165534973145
1566576148.5480604,886,4.609925746917725
1566577263.124821,887,5.004697322845459
1566579477.0297818,889,5.137263774871826
1566580603.2951202,890,4.9151482582092285
1566581744.8545058,891,4.79371452331543
1566582921.4742134,892,5.02040958404541
1566584018.7156425,893,5.069997310638428
1566585190.010092,894,5.227176189422607
1566586252.7662382,895,4.989988803863525
1566587381.827201,896,4.694651126861572
1566588468.6284864,897,5.057676792144775
1566589575.4609964,898,5.294578552246094
1566590699.197151,899,5.177542686462402
1566591789.244268,900,5.075230121612549
1566592855.0693707,901,4.777881145477295
1566593863.253399,902,5.032423973083496
1566595023.8843007,903,5.041860580444336
1566596184.732797,904,5.214663028717041
1566597256.6926255,905,4.9505791664123535
1566598348.5700314,906,4.668806552886963
1566599471.6081793,907,5.07142972946167
1566600594.2750485,908,5.241872310638428
1566601678.4410167,909,5.095780849456787
1566602838.2846553,910,5.049038887023926
1566603966.6287513,911,4.78225040435791
1566605102.6423678,912,5.020116806030273
1566607272.310404,914,5.172990322113037
1566608399.5870135,915,4.980144023895264
1566609520.040507,916,4.621546745300293
1566611745.3856323,918,5.178869724273682
1566612901.3704863,919,5.059812545776367
1566614005.2983387,920,4.959137439727783
1566615078.5814886,921,4.768305778503418
1566616241.314071,922,4.97194766998291
1566617353.37613,923,4.986083507537842
1566618488.384452,924,5.1039605140686035
1566619607.1877322,925,4.909741401672363
1566620728.2677906,926,4.627348899841309
1566621857.031611,927,5.008395195007324
1566622980.3289511,928,5.107325553894043
1566625249.2737088,930,4.9301371574401855
1566626407.9946487,931,4.804223537445068
1566627555.5134516,932,4.897939682006836
1566628570.0902345,933,4.95914888381958
1566629722.679569,934,5.150143623352051
1566630721.073506,935,5.0130181312561035
1566631834.4769359,936,4.608630657196045
1566632960.9759998,937,5.00191593170166
1566635231.6317155,939,5.001550674438477
1566637458.1842227,941,4.753620624542236
1566639551.9759774,943,4.941967964172363
1566641762.559094,945,5.031682968139648
1566642860.425421,946,4.678852558135986
1566643996.9924417,947,4.969427585601807
1566644931.248473,948,5.045487880706787
1566647119.9318247,950,5.031535625457764
1566648129.2528584,951,4.7311248779296875
1566649217.3882012,952,5.04789400100708
1566651429.433286,954,5.081876754760742
1566652553.4181793,955,4.9993062019348145
1566653693.554067,956,4.676034450531006
1566654780.071361,957,4.8944525718688965
1566657002.7876425,959,5.087673187255859
1566658064.9001892,960,4.990446090698242
1566659212.3720264,961,4.8700714111328125
1566660335.5413723,962,5.09065055847168
1566661391.1732326,963,5.121877193450928
1566662546.0486517,964,5.188652038574219
1566663704.7991042,965,5.046740531921387
1566664860.8231096,966,4.793460845947266
1566667124.75623,968,5.603817462921143
1566668266.4226048,969,5.2024383544921875
1566670421.8112555,971,5.027681350708008
1566671540.9617908,972,5.509522914886475
1566672629.6030552,973,5.36142635345459
1566673725.355056,974,5.30588960647583
1566674857.546312,975,5.221673488616943
1566675935.986335,976,5.030367374420166
1566676946.7406855,977,5.809153079986572
1566677944.2485726,978,5.585836410522461
1566679022.504852,979,5.338113784790039
1566680143.141108,980,5.31521463394165
1566681290.7958233,981,4.996545791625977
1566683455.173293,983,5.622485160827637
1566684595.3989642,984,5.646288871765137
1566685743.6811216,985,5.345871448516846
1566686877.0997527,986,5.220106601715088
1566688005.3207579,987,5.877542018890381
1566689140.034979,988,5.811827182769775
1566690260.5543287,989,5.350770950317383
1566691394.3105159,990,5.486597061157227
1566692568.7286017,991,4.8563666343688965
1566693672.3187613,992,5.81035852432251
1566694790.5647275,993,5.844970226287842
1566695919.644769,994,5.915897369384766
1566697006.9237528,995,5.638834476470947
1566698097.5356672,996,5.529841423034668
1566699225.0688665,997,6.143509864807129
1566701513.7875774,999,5.503981113433838
1566702666.1119595,1000,5.616626262664795
1566703817.8019435,1001,5.25377893447876
1566704962.5031893,1002,5.980238437652588
1566707252.588326,1004,6.003591060638428
1566708297.0298083,1005,5.690521240234375
1566709416.1976314,1006,5.787747859954834
1566710332.3311422,1007,6.187266826629639
1566711404.406607,1008,6.061927318572998
1566712509.2065804,1009,5.517889976501465
1566713626.1326673,1010,5.65142297744751
1566714670.4711366,1011,5.370367527008057
1566715784.904139,1012,5.996882438659668
1566716937.1595335,1013,5.957058429718018
1566718009.8499997,1014,6.098670482635498
1566719164.4432907,1015,5.797910690307617
1566720280.818322,1016,5.885612487792969
1566722508.2476504,1018,6.171923637390137
1566724692.6353998,1020,5.712810516357422
1566725765.702852,1021,5.550509929656982
1566727941.4441993,1023,6.055548191070557
1566729106.4397936,1024,6.305606842041016
1566731398.4448843,1026,5.915807723999023
1566732474.5003097,1027,6.289547443389893
1566733637.4313748,1028,6.210942268371582
1566734788.9193892,1029,5.841408729553223
1566735947.4766493,1030,5.7487945556640625
1566737103.6799438,1031,5.582871913909912
1566738150.5197575,1032,6.1559672355651855
1566739220.981823,1033,6.106595993041992
1566740294.8855774,1034,6.323673725128174
1566741452.5492187,1035,5.856245040893555
1566742592.1279476,1036,5.9325714111328125
1566743684.260568,1037,6.366588592529297
1566744805.5319622,1038,6.283662796020508
1566745932.657083,1039,5.873048305511475
1566748150.3220928,1041,5.609974384307861
1566749311.8689494,1042,6.199549674987793
1566750433.7647376,1043,6.093156814575195
1566751544.0661354,1044,6.3520050048828125
1566752619.1947489,1045,5.857969760894775
1566753723.8222086,1046,5.927537441253662
1566754675.541556,1047,6.420363426208496
1566758030.7902164,1050,5.8401713371276855
1566759161.031921,1051,5.661733150482178
1566760297.4398718,1052,6.244731903076172
1566761379.8951561,1053,6.15009069442749
1566762484.984713,1054,6.38405704498291
1566763598.529125,1055,5.899852275848389
1566764733.8024163,1056,5.958019256591797
1566765870.5664551,1057,6.4926371574401855
1566766999.749508,1058,6.3482279777526855
1566768093.3770177,1059,5.948779106140137
1566770387.1040468,1061,5.824367523193359
1566772640.6255784,1063,6.259659290313721
1566773743.4780679,1064,6.469691753387451
1566774862.8490083,1065,6.000059604644775
1566775886.9434316,1066,6.050775051116943
1566776944.4102395,1067,6.591178894042969
1566778008.0209408,1068,6.453773021697998
1566779130.6461506,1069,6.116624355316162
1566780250.411312,1070,6.082304000854492
1566781410.3292403,1071,5.959832668304443
1566782426.9021504,1072,6.553690433502197
1566783575.3852444,1073,6.375516891479492
1566784622.0180821,1074,6.730329513549805
1566786818.3302977,1076,6.218373775482178
1566787948.4674625,1077,6.743610858917236
1566789005.123686,1078,6.571389675140381
1566790109.8963287,1079,6.241872787475586
1566792404.6238098,1081,6.030525207519531
1566793506.153364,1082,6.687441349029541
1566794633.1637135,1083,6.518362045288086
1566795774.0565639,1084,6.996570110321045
1566796907.86314,1085,6.380523681640625
1566797974.43914,1086,6.470077037811279
1566799036.1777105,1087,6.864458084106445
1566800152.3433855,1088,6.659286975860596
1566801217.8264716,1089,6.349615097045898
1566803440.4567902,1091,6.268894672393799
1566804473.739836,1092,7.0107927322387695
1566805593.984294,1093,6.6652512550354
1566808991.1142895,1096,6.677459239959717
1566810088.018447,1097,7.017444610595703
1566811243.6467626,1098,6.830519199371338
1566812339.2444558,1099,6.461468696594238
1566813414.3649468,1100,6.5102858543396
1566814428.355602,1101,6.322074890136719
1566815488.7525427,1102,7.061355113983154
1566816550.7869964,1103,6.735019207000732
1566817656.6451104,1104,7.171240329742432
1566818709.0460727,1105,6.555433750152588
1566819758.23297,1106,6.7314372062683105
1566820815.9420414,1107,7.081506729125977
1566821822.047674,1108,6.854886054992676
1566822824.9449656,1109,6.590025424957275
1566823882.5121129,1110,6.545133590698242
1566824913.5731063,1111,6.41534948348999
1566825976.662513,1112,7.031421184539795
1566826991.9395907,1113,6.865035057067871
1566828061.5654967,1114,7.349467754364014
