Wall time,Step,Value
1566232191.122301,736,6.734545707702637
1566233237.075558,737,6.983055114746094
1566234284.533362,738,6.9898247718811035
1566235331.1684873,739,6.6754584312438965
1566236374.423725,740,6.8325700759887695
1566237445.0730786,741,7.235928058624268
1566238501.4770095,742,7.030648708343506
1566239532.796296,743,7.249780654907227
1566240537.9213033,744,7.256308555603027
1566241610.2456203,745,7.024549961090088
1566242679.4291582,746,6.737316608428955
1566243748.7307715,747,7.008924961090088
1566244821.3953607,748,6.965748310089111
1566245881.5949326,749,6.750985145568848
1566246936.9545636,750,6.8798394203186035
1566248030.6681092,751,7.2380805015563965
1566249119.5116115,752,7.0663228034973145
1566250186.2041345,753,7.299140453338623
1566251268.2608566,754,7.2861857414245605
1566252311.672833,755,7.035011291503906
1566253381.4315755,756,6.758785724639893
1566254470.862282,757,7.090407848358154
1566255520.9490604,758,6.973813056945801
1566256603.7387593,759,6.761727333068848
1566257621.1034703,760,6.882856369018555
1566258681.0502737,761,7.335567474365234
1566259748.328423,762,7.1877570152282715
1566260828.5245674,763,7.23537015914917
1566261913.5945117,764,7.3942413330078125
1566262961.500947,765,7.185667514801025
1566264022.8777325,766,6.893568515777588
1566265079.099141,767,7.250240325927734
1566266165.270423,768,7.110570907592773
1566267211.8230925,769,6.925073623657227
1566268252.6212263,770,7.058447360992432
1566269313.957333,771,7.5098042488098145
1566270369.8385482,772,7.346779823303223
1566271459.0133522,773,7.44127082824707
1566272553.5248919,774,7.429075717926025
1566273604.8880217,775,7.228048324584961
1566274633.7040064,776,6.866820812225342
1566275670.3181427,777,7.26462459564209
1566276738.15448,778,7.126600742340088
1566277811.2721817,779,6.904689788818359
1566278828.6721127,780,7.051712989807129
1566279862.888801,781,7.547166347503662
1566280896.2964587,782,7.326580047607422
1566281986.3612614,783,7.4509196281433105
1566283008.6580338,784,7.414865493774414
1566284053.1613338,785,7.227759838104248
1566285096.9226913,786,6.8511552810668945
1566286128.5877118,787,7.305009365081787
1566287217.4953208,788,7.105998516082764
1566288279.3243787,789,6.871409893035889
1566289346.9102213,790,7.083700180053711
1566290384.0468626,791,7.523059844970703
1566291453.818347,792,7.32004451751709
1566292528.7662468,793,7.456322193145752
1566293625.647506,794,7.392238616943359
1566294662.6888063,795,7.190786838531494
1566295698.222773,796,6.808380126953125
1566296779.2661855,797,7.277225494384766
1566297811.806264,798,7.051512718200684
1566298896.218544,799,6.805169582366943
1566299905.272772,800,7.041599750518799
1566300941.3130596,801,7.493232727050781
1566302011.1777174,802,7.294279098510742
1566303065.291007,803,7.384305477142334
1566304151.849698,804,7.375761032104492
1566305207.7204244,805,7.1498703956604
1566306243.42602,806,6.78241491317749
1566307280.28133,807,7.286240100860596
1566308340.3368108,808,7.078704357147217
1566309434.5436575,809,6.88832950592041
1566310521.3231757,810,7.1069722175598145
1566311587.6929276,811,7.537960052490234
1566312587.1466556,812,7.443607330322266
1566313576.033228,813,7.481105804443359
1566314665.8411384,814,7.450854778289795
1566315707.4733987,815,7.319412708282471
1566316736.8382223,816,6.901253700256348
1566317778.5581238,817,7.407113075256348
1566318814.0752792,818,7.098498344421387
